Data File:  G:\Meu Drive\Integrated Design\Bancada para o Controle\Henrique\Testes Passivos\REG_CVHS_passivo\01_11_2019\Transient\20191031_LaFeSi_CVHS_mf20_dT3K_Th303_Fb0p5_f0p75_cycle_10_35_27.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date: sexta-feira, 1 de novembro de 2019 @ 10:35:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Control Test Apparatus - Experimentos iniciais - POLO-UFSC 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Run Time [s],T Reg Hot [�C],T Reg Cold [�C],T CHEX in [�C],T CHEX out [�C],T HHEX in [�C],T HHEX out [�C],T amb left [�C],T amb door [�C],T amb right [�C],T cab down [�C] ,T cab middle [�C],T cab up [�C],Torque [Nm],Displacement [%], MFR - HB [kg/h], MFR - CB [kg/h],HighFlow [L/h],LowFlow [L/h],P Hot in [bar],P Cold in [bar],P Cold out [bar] ,P Hot out [bar],P sys in [bar],P sys out [bar],dp Cold [bar],dp Hot [bar],dp System [bar],Field [V],V_VHB_high [V],I_VHB_high [A],V_VHB_low [V],I_VHB_low [A],V_VCB_high [V],I_VCB_high [A],V_VCB_low [V],I_VCB_low [A],f AMR [Hz],Vazao setada [kg/h],FB [%],W pump [W],W motor [W],W VHB High [W],W VHB Low [W],W VCB High [W],W VCB Low [W]
2439.82667,30.45646,27.83680,27.55453,30.28253,30.61669,27.71513,25.46910,25.91293,27.93023,26.39148,26.34925,26.35012,-0.23860,0.23352,19.74902,0.24484,21.43906,2.21029,1.86551,1.89433,1.85228,1.87216,2.07672,1.87146,0.04205,-0.00665,0.20526,2.70550,0.00843,-0.00255,-0.01084,-0.00365,24.37519,0.00121,23.53003,0.21747,0.75000,1.53000,50.00000,0.11388,-0.56290,1.65908,1.62527,1.44218,1.58929
2439.83333,30.46326,27.79995,27.58922,30.29288,30.62043,27.71731,25.51287,25.91514,27.90844,26.36985,26.34814,26.33980,-0.23796,0.23104,19.75958,0.22373,21.43681,2.22506,1.86247,1.89350,1.84869,1.87216,2.08086,1.87174,0.04481,-0.00969,0.20912,2.70758,0.00750,-0.00243,-0.01131,-0.00393,24.35992,0.00113,24.27446,0.00123,0.75000,1.53000,50.00000,0.11388,-0.56289,1.65908,1.62527,1.44218,1.58929
2439.84000,30.44846,27.79995,27.57627,30.30502,30.61545,27.72354,25.45447,25.91713,27.94514,26.37771,26.35034,26.35846,-0.23860,0.23352,19.76661,0.21670,21.43681,2.20639,1.85806,1.89350,1.84538,1.87161,2.08542,1.87146,0.04812,-0.01355,0.21396,2.70554,0.00797,-0.00247,-0.01038,-0.00385,24.47284,0.00069,24.34710,0.00091,0.75000,1.53000,50.00000,0.11388,-0.56289,1.65908,1.62527,1.43608,1.58245
2439.84667,30.49240,27.79410,27.58752,30.33869,30.60735,27.69839,25.46663,25.92055,27.90307,26.37218,26.35944,26.34716,-0.23892,0.23850,19.77365,0.20966,21.43457,2.21559,1.85530,1.89294,1.84124,1.87078,2.08832,1.87146,0.05171,-0.01548,0.21686,2.70698,0.00658,-0.00235,-0.01084,-0.00377,24.38167,0.00105,24.31333,0.00119,0.75000,1.53000,50.00000,0.11387,-0.56289,1.65908,1.62527,1.43609,1.58245
2439.85333,30.47574,27.80140,27.57701,30.33478,30.63231,27.69132,25.44560,25.90016,27.94575,26.35904,26.34128,26.33353,-0.23860,0.23104,19.77013,0.17799,21.43457,2.21029,1.85171,1.89184,1.83848,1.86940,2.08998,1.87146,0.05336,-0.01769,0.21852,2.70618,0.00704,-0.00239,-0.00992,-0.00389,24.39694,0.00093,24.31333,0.00135,0.75000,1.53000,50.00000,0.11387,-0.56288,1.65908,1.62527,1.43609,1.58246
2439.86000,30.44883,27.77188,27.58982,30.34791,30.61535,27.71849,25.47389,25.91564,27.97732,26.38863,26.35918,26.33010,-0.23892,0.23352,19.77365,0.18855,21.43681,2.20750,1.84922,1.89211,1.83682,1.86885,2.09123,1.87202,0.05529,-0.01962,0.21921,2.70538,0.00797,-0.00243,-0.00992,-0.00381,23.87169,0.26531,23.78034,0.29657,0.75000,1.53000,50.00000,0.11387,-0.56288,1.65908,1.62527,1.44240,1.58520
2439.86667,30.45877,27.80934,27.57260,30.32994,30.61000,27.69183,25.46258,25.91097,27.93743,26.38300,26.35366,26.34299,-0.23828,0.23104,19.77717,0.18151,21.43457,2.22339,1.84812,1.89129,1.83572,1.86968,2.09164,1.87202,0.05557,-0.02155,0.21962,2.70726,0.00750,-0.00235,-0.00992,-0.00385,24.36131,0.00113,24.27863,0.00103,0.75000,1.53000,50.00000,0.11387,-0.56288,1.65908,1.62527,1.44241,1.58519
2439.87333,30.46121,27.81116,27.57445,30.36446,30.61973,27.72624,25.46910,25.94881,27.93486,26.37784,26.36128,26.33733,-0.23860,0.23104,19.76310,0.17799,21.43681,2.20694,1.84702,1.89156,1.83489,1.86995,2.09330,1.87229,0.05667,-0.02293,0.22100,2.70606,0.00704,-0.00243,-0.01131,-0.00389,24.38352,0.00069,24.30084,0.00127,0.75000,1.53000,50.00000,0.11387,-0.56287,1.65908,1.62527,1.44240,1.58518
2439.88000,30.47464,27.78699,27.57104,30.36202,30.60384,27.70364,25.48263,25.91062,27.92727,26.37612,26.33513,26.32900,-0.23892,0.23352,19.76661,0.18151,21.43457,2.21614,1.84481,1.89073,1.83406,1.86968,2.09164,1.87257,0.05667,-0.02487,0.21907,2.70698,0.00704,-0.00255,-0.00992,-0.00385,24.41916,0.00113,23.56473,0.23517,0.75000,1.53000,50.00000,0.11386,-0.56287,1.65908,1.62527,1.44241,1.59069
2439.88667,30.44980,27.82984,27.58443,30.34402,30.63158,27.71681,25.46762,25.89771,27.92325,26.37710,26.37442,26.33268,-0.23892,0.23104,19.72791,0.17799,21.43906,2.21029,1.84398,1.89046,1.83186,1.86912,2.09123,1.87229,0.05860,-0.02514,0.21893,2.70614,0.00704,-0.00219,-0.01131,-0.00373,24.39232,0.00105,24.30778,0.00119,0.75000,1.53000,50.00000,0.11386,-0.56287,1.65908,1.62527,1.44241,1.59069
2439.89333,30.45295,27.78726,27.57138,30.35532,30.61317,27.70439,25.46984,25.91293,27.94025,26.39713,26.35525,26.34287,-0.23924,0.23352,19.69624,0.17448,21.43681,2.20973,1.84177,1.89018,1.83020,1.86885,2.09040,1.87229,0.05998,-0.02707,0.21810,2.70574,0.00935,-0.00235,-0.01084,-0.00397,24.43026,0.00113,24.32721,0.00151,0.75000,1.53000,50.00000,0.11386,-0.56286,1.65908,1.62527,1.43615,1.58373
2439.90000,30.46058,27.78922,27.56943,30.38887,30.59631,27.70964,25.49197,25.92913,27.92386,26.36076,26.35576,26.33292,-0.23924,0.23352,19.65753,0.18503,21.43906,2.22339,1.84094,1.89018,1.82993,1.86857,2.08832,1.87285,0.06025,-0.02763,0.21548,2.70742,0.00750,-0.00243,-0.01038,-0.00385,24.36177,0.00109,24.27724,0.00139,0.75000,1.53000,50.00000,0.11386,-0.56286,1.65908,1.62527,1.43615,1.58373
2439.90667,30.46024,27.77411,27.56039,30.41378,30.61805,27.70950,25.46087,25.91012,27.92997,26.36899,26.34593,26.34556,-0.23828,0.23104,19.60124,0.20966,21.43906,2.20611,1.84067,1.89046,1.82937,1.86885,2.08791,1.87202,0.06108,-0.02818,0.21589,2.70582,0.00704,-0.00247,-0.00992,-0.00385,24.38260,0.00089,24.29852,0.00107,0.75000,1.53000,50.00000,0.11386,-0.56286,1.65908,1.62527,1.43616,1.58373
2439.91333,30.45696,27.75310,27.60583,30.40723,30.61983,27.70267,25.48558,25.91195,27.93866,26.37955,26.27226,26.36189,-0.23892,0.23601,19.55197,0.25188,21.43457,2.21447,1.84150,1.89101,1.82993,1.87050,2.08708,1.87229,0.06108,-0.02901,0.21479,2.70714,0.00750,-0.00235,-0.01038,-0.00389,23.88789,0.27264,23.78866,0.30394,0.75000,1.53000,50.00000,0.11386,-0.56286,1.65908,1.62527,1.44264,1.58560
2439.92000,30.42892,27.78154,27.58850,30.41860,30.59521,27.69452,25.49099,25.89684,27.94600,26.39563,26.32260,26.33488,-0.23956,0.23104,19.48512,0.27651,21.43457,2.20917,1.84094,1.89156,1.83048,1.87078,2.08501,1.87174,0.06108,-0.02984,0.21327,2.70634,0.00750,-0.00239,-0.01038,-0.00385,24.39139,0.00105,24.31055,0.00119,0.75000,1.53000,50.00000,0.11386,-0.56286,1.65908,1.62527,1.44264,1.58561
2439.92667,30.46593,27.75994,27.57627,30.42775,30.62820,27.70927,25.47205,25.87742,27.89841,26.37502,26.35870,26.35220,-0.23956,0.23601,19.39363,0.32576,21.43233,2.20694,1.84150,1.89267,1.83103,1.87161,2.08294,1.87202,0.06164,-0.03011,0.21092,2.70578,0.00750,-0.00251,-0.01084,-0.00389,24.38352,0.00089,24.30315,0.00131,0.75000,1.53000,50.00000,0.11386,-0.56286,1.65908,1.62527,1.44263,1.58561
2439.93333,30.45947,27.74381,27.57981,30.43285,30.61669,27.69486,25.50021,25.90619,27.93388,26.35892,26.34753,26.31475,-0.23860,0.23104,19.29159,0.39261,21.43681,2.22200,1.84150,1.89350,1.83048,1.87299,2.08045,1.87174,0.06302,-0.03149,0.20871,2.70734,0.00704,-0.00243,-0.01038,-0.00397,23.84948,0.18850,23.68086,0.24567,0.75000,1.53000,50.00000,0.11386,-0.56285,1.65908,1.62527,1.44709,1.59140
2439.94000,30.46399,27.74674,27.57162,30.45132,30.60638,27.68829,25.46442,25.91442,27.92092,26.38140,26.34914,26.35614,-0.23956,0.22855,19.20363,0.46649,21.43457,2.20611,1.84260,1.89515,1.83048,1.87382,2.07796,1.87229,0.06468,-0.03122,0.20567,2.70578,0.00658,-0.00247,-0.01131,-0.00385,24.38167,0.00081,24.29621,0.00127,0.75000,1.53000,50.00000,0.11385,-0.56285,1.65908,1.62527,1.44709,1.59140
2439.94667,30.45693,27.74708,27.58177,30.47426,30.61802,27.68398,25.46541,25.89575,27.93682,26.36542,26.34224,26.35527,-0.23956,0.24098,19.09806,0.54389,21.43233,2.21754,1.84232,1.89571,1.83075,1.87492,2.07713,1.87146,0.06495,-0.03260,0.20567,2.70698,0.00843,-0.00239,-0.01038,-0.00397,24.43674,0.00117,24.34340,0.00143,0.75000,1.53000,50.00000,0.11385,-0.56285,1.65908,1.62527,1.44066,1.58433
2439.95333,30.46034,27.71591,27.56538,30.43929,30.62759,27.61636,25.46430,25.90876,27.98061,26.38201,26.38644,26.33881,-0.23924,0.23104,18.96436,0.66351,21.43906,2.21252,1.84260,1.89737,1.83186,1.87631,2.07548,1.87146,0.06551,-0.03371,0.20401,2.70622,0.00658,-0.00251,-0.01038,-0.00385,24.40481,0.00089,24.32027,0.00119,0.75000,1.53000,50.00000,0.11385,-0.56284,1.65908,1.62527,1.44066,1.58433
2439.96000,30.44578,27.73214,27.57553,30.45484,30.61752,27.70109,25.48533,25.89819,27.92227,26.37403,26.35292,26.33980,-0.23924,0.23352,18.83065,0.78665,21.44355,2.21001,1.84343,1.89875,1.83241,1.87713,2.07258,1.87146,0.06634,-0.03371,0.20111,2.70594,0.00704,-0.00243,-0.00992,-0.00393,24.40435,0.00101,24.32212,0.00119,0.75000,1.53000,50.00000,0.11385,-0.56284,1.65908,1.62527,1.44065,1.58433
2439.96667,30.43232,27.71857,27.58140,30.46553,30.59594,27.70354,25.47155,25.90839,27.92227,26.38041,26.33794,26.33646,-0.23924,0.23850,18.66879,0.91331,21.43457,2.22534,1.84370,1.89985,1.83241,1.87852,2.07050,1.87091,0.06745,-0.03481,0.19959,2.70754,0.00704,-0.00243,-0.01084,-0.00389,23.80968,0.27861,23.69937,0.30823,0.75000,1.53000,50.00000,0.11385,-0.56283,1.65908,1.62527,1.44316,1.58594
2439.97333,30.44070,27.71547,27.61759,30.45618,30.60441,27.71024,25.47697,25.89771,27.93523,26.35855,26.37088,26.33685,-0.23892,0.23352,18.48933,1.06460,21.44355,2.20890,1.84426,1.90124,1.83351,1.87934,2.06885,1.87119,0.06772,-0.03509,0.19766,2.70570,0.00704,-0.00255,-0.01084,-0.00385,24.38214,0.00097,24.29945,0.00127,0.75000,1.53000,50.00000,0.11385,-0.56282,1.65908,1.62527,1.44316,1.58594
2439.98000,30.46945,27.70396,27.57883,30.47988,30.60106,27.69819,25.46171,25.89330,27.93071,26.37010,26.33893,26.33735,-0.23924,0.23601,18.28877,1.21940,21.43906,2.21782,1.84508,1.90234,1.83406,1.88017,2.06719,1.87036,0.06828,-0.03509,0.19683,2.70730,0.00704,-0.00247,-0.00946,-0.00385,24.40389,0.00089,24.31934,0.00119,0.75000,1.53000,50.00000,0.11385,-0.56282,1.65908,1.62527,1.44315,1.58594
2439.98667,30.47768,27.70723,27.58702,30.46262,30.60939,27.60673,25.48853,25.89256,27.92410,26.38656,26.32886,26.35171,-0.23988,0.23104,18.07413,1.40587,21.43906,2.21252,1.84481,1.90289,1.83434,1.88156,2.06595,1.87036,0.06855,-0.03675,0.19559,2.70626,0.00750,-0.00239,-0.01038,-0.00389,23.72870,0.21874,23.78728,0.25424,0.75000,1.53000,50.00000,0.11384,-0.56282,1.65908,1.62527,1.44832,1.59196
2439.99333,30.44893,27.69430,27.57151,30.47635,30.60223,27.69997,25.48607,25.90164,27.92288,26.38189,26.34949,26.34115,-0.23860,0.23601,17.84893,1.59585,21.44130,2.21001,1.84646,1.90317,1.83462,1.88211,2.06470,1.87036,0.06855,-0.03564,0.19435,2.70590,0.00750,-0.00243,-0.01084,-0.00393,24.39741,0.00101,24.31564,0.00127,0.75000,1.53000,50.00000,0.11384,-0.56281,1.65908,1.62527,1.44833,1.59196
2440.00000,30.46617,27.68575,27.57577,30.46225,30.60989,27.70378,25.48312,25.92425,27.93254,26.38127,26.37601,26.33648,-0.23828,0.23104,17.56744,1.79991,21.43681,2.22423,1.84646,1.90400,1.83517,1.88238,2.06222,1.87063,0.06883,-0.03592,0.19158,2.70770,0.00704,-0.00247,-0.01084,-0.00393,24.34280,0.00061,24.25272,0.00111,0.75000,1.53000,50.00000,0.11384,-0.56281,1.65908,1.62527,1.44165,1.58472
2440.00667,30.46436,27.69090,27.56980,30.45631,30.61558,27.68614,25.48484,25.90876,27.93132,26.36666,26.34347,26.34274,-0.23860,0.23104,17.27187,2.00749,21.43233,2.20667,1.84646,1.90483,1.83572,1.88321,2.06139,1.87063,0.06911,-0.03675,0.19075,2.70558,0.00750,-0.00247,-0.01084,-0.00393,24.37797,0.00085,24.29575,0.00131,0.75000,1.53000,50.00000,0.11384,-0.56280,1.65908,1.62527,1.44164,1.58472
2440.01333,30.46084,27.66673,27.59289,30.47817,30.62626,27.69300,25.46073,25.91933,27.95589,26.38017,26.35366,26.36117,-0.23732,0.24098,16.96927,2.25025,21.43906,2.21531,1.84757,1.90566,1.83627,1.88432,2.06097,1.87091,0.06939,-0.03675,0.19006,2.70730,0.00750,-0.00251,-0.01131,-0.00393,24.39324,0.00105,24.30731,0.00119,0.75000,1.53000,50.00000,0.11384,-0.56279,1.65908,1.62527,1.44164,1.58472
2440.02000,30.45003,27.68528,27.56465,30.44318,30.58988,27.70448,25.48434,25.93112,27.90478,26.38742,26.35122,26.34815,-0.23828,0.22358,16.64555,2.50005,21.44130,2.20973,1.84895,1.90649,1.83710,1.88515,2.05890,1.87063,0.06939,-0.03620,0.18827,2.70594,0.00750,-0.00239,-0.00992,-0.00389,23.88835,0.28662,24.77831,0.02149,0.75000,1.53000,50.00000,0.11384,-0.56279,1.65908,1.62527,1.44329,1.57932
2440.02667,30.44408,27.66757,27.56380,30.47806,30.60514,27.70536,25.47599,25.91269,27.91848,26.37869,26.34777,26.31757,-0.23828,0.23352,16.30072,2.74984,21.44130,2.20694,1.84950,1.90676,1.83682,1.88542,2.05724,1.87036,0.06994,-0.03592,0.18689,2.70530,0.00843,-0.00235,-0.00992,-0.00401,24.37612,0.00105,24.29945,0.00127,0.75000,1.53000,50.00000,0.11384,-0.56279,1.65908,1.62527,1.44330,1.57933
2440.03333,30.46399,27.66511,27.57785,30.45935,30.60006,27.71499,25.47881,25.91222,27.94648,26.36580,26.35979,26.32899,-0.23860,0.23352,15.95589,3.02427,21.44130,2.22228,1.85005,1.90676,1.83738,1.88598,2.05683,1.87063,0.06939,-0.03592,0.18619,2.70762,0.00704,-0.00243,-0.00992,-0.00397,24.35067,0.00073,24.26799,0.00107,0.75000,1.53000,50.00000,0.11384,-0.56278,1.65908,1.62527,1.44329,1.57931
2440.04000,30.48899,27.68477,27.57799,30.44670,30.59631,27.71694,25.46000,25.91269,27.91077,26.34453,26.34224,26.34508,-0.23924,0.23104,15.57235,3.30925,21.43681,2.20583,1.85116,1.90787,1.83820,1.88598,2.05600,1.87008,0.06967,-0.03482,0.18592,2.70566,0.00750,-0.00243,-0.01084,-0.00389,23.78747,0.23043,23.77941,0.26313,0.75000,1.53000,50.00000,0.11384,-0.56278,1.65908,1.62527,1.44875,1.58554
2440.04667,30.47564,27.70113,27.55365,30.46104,30.60250,27.71192,25.46921,25.91700,27.96935,26.38484,26.34838,26.33488,-0.23860,0.23850,15.17122,3.62589,21.44130,2.21503,1.85116,1.90704,1.83875,1.88653,2.05558,1.87036,0.06829,-0.03537,0.18523,2.70690,0.00704,-0.00243,-0.00992,-0.00377,24.38815,0.00101,24.30546,0.00131,0.75000,1.53000,50.00000,0.11383,-0.56278,1.65908,1.62527,1.44875,1.58554
2440.05333,30.46640,27.65088,27.57994,30.44998,30.63102,27.70452,25.46615,25.89527,27.92299,26.39160,26.36374,26.33379,-0.23892,0.23352,14.77713,3.92846,21.43906,2.21029,1.85116,1.90704,1.83903,1.88680,2.05517,1.87063,0.06801,-0.03565,0.18454,2.70646,0.00704,-0.00247,-0.01038,-0.00389,24.41592,0.00089,24.33137,0.00139,0.75000,1.53000,50.00000,0.11383,-0.56278,1.65908,1.62527,1.44192,1.57898
2440.06000,30.47490,27.66905,27.56552,30.46858,30.62408,27.69802,25.46873,25.90141,27.93095,26.36875,26.35233,26.30726,-0.23828,0.23104,14.36896,4.25566,21.43906,2.20722,1.85171,1.90787,1.83931,1.88708,2.05476,1.87063,0.06856,-0.03537,0.18412,2.70554,0.00704,-0.00239,-0.00992,-0.00385,24.37195,0.00093,24.29297,0.00119,0.75000,1.53000,50.00000,0.11383,-0.56278,1.65908,1.62527,1.44193,1.57898
2440.06667,30.47417,27.67562,27.62110,30.47307,30.60250,27.73633,25.47747,25.91232,27.91040,26.49540,26.34248,26.33095,-0.23828,0.23104,13.94672,4.60397,21.43681,2.22256,1.85143,1.90759,1.83958,1.88736,2.05393,1.87119,0.06801,-0.03592,0.18274,2.70754,0.00704,-0.00239,-0.01131,-0.00397,24.35853,0.00113,24.27539,0.00127,0.75000,1.53000,50.00000,0.11383,-0.56277,1.65908,1.62527,1.44193,1.57898
2440.07333,30.45003,27.67808,27.56747,30.44307,30.60444,27.71085,25.46505,25.91811,27.91924,26.36248,26.34973,26.35196,-0.23828,0.23850,13.51392,4.95228,21.43906,2.20471,1.85226,1.90815,1.84013,1.88680,2.05517,1.87063,0.06801,-0.03454,0.18454,2.70574,0.00797,-0.00239,-0.01084,-0.00385,24.87407,0.00634,24.70521,0.00255,0.75000,1.53000,50.00000,0.11383,-0.56277,1.65908,1.62527,1.43654,1.57292
2440.08000,30.47577,27.66209,27.57529,30.45024,30.59935,27.69620,25.47646,25.94021,27.90502,26.37612,26.37344,26.34521,-0.23764,0.23352,13.06705,5.31114,21.43457,2.21447,1.85254,1.90815,1.84069,1.88736,2.05351,1.87091,0.06746,-0.03482,0.18260,2.70698,0.00750,-0.00247,-0.01084,-0.00393,24.38630,0.00089,24.30269,0.00131,0.75000,1.53000,50.00000,0.11383,-0.56276,1.65908,1.62527,1.43654,1.57292
2440.08667,30.48036,27.66915,27.59471,30.43504,30.59400,27.70071,25.48521,25.92265,27.91187,26.39099,26.34495,26.30173,-0.23764,0.23104,12.62370,5.67704,21.43906,2.20917,1.85198,1.90842,1.84041,1.88708,2.05434,1.87146,0.06801,-0.03510,0.18288,2.70634,0.00750,-0.00243,-0.01223,-0.00393,24.39880,0.00089,24.31425,0.00111,0.75000,1.53000,50.00000,0.11383,-0.56276,1.65908,1.62527,1.43654,1.57292
2440.09333,30.47878,27.67074,27.58452,30.40114,30.60735,27.71620,25.47439,25.91147,27.92447,26.37024,26.37821,26.34815,-0.23796,0.23352,12.16627,6.03942,21.44130,2.20639,1.85254,1.90815,1.84013,1.88680,2.05393,1.87146,0.06801,-0.03427,0.18246,2.70550,0.00612,-0.00243,-0.00992,-0.00393,23.83328,0.24016,23.78820,0.27102,0.75000,1.53000,50.00000,0.11382,-0.56275,1.65908,1.62527,1.44224,1.57934
2440.10000,30.46228,27.66538,27.57114,30.41682,30.59668,27.67120,25.47107,25.92441,27.91337,26.37194,26.35207,26.33440,-0.23764,0.23601,11.70884,6.42291,21.43681,2.22172,1.85254,1.90787,1.84041,1.88736,2.05393,1.87146,0.06746,-0.03482,0.18246,2.70762,0.00750,-0.00247,-0.01084,-0.00401,24.36270,0.00093,24.28048,0.00119,0.75000,1.53000,50.00000,0.11382,-0.56275,1.65908,1.62527,1.44224,1.57934
2440.10667,30.47721,27.67134,27.58261,30.44430,30.60578,27.70657,25.46578,25.90595,27.92312,26.36960,26.34052,26.34864,-0.23796,0.23352,11.25142,6.80640,21.43906,2.20527,1.85254,1.90787,1.84069,1.88708,2.05476,1.87146,0.06718,-0.03454,0.18329,2.70610,0.00750,-0.00247,-0.01038,-0.00373,24.38399,0.00121,24.30546,0.00139,0.75000,1.53000,50.00000,0.11382,-0.56274,1.65908,1.62527,1.44219,1.57925
2440.11333,30.47587,27.67818,27.57358,30.43080,30.54557,27.72583,25.48877,25.91222,27.89878,26.35314,26.34912,26.32312,-0.23796,0.23352,10.78343,7.18637,21.43906,2.21391,1.85254,1.90842,1.84069,1.88763,2.05434,1.87202,0.06774,-0.03510,0.18232,2.70698,0.00658,-0.00243,-0.01038,-0.00393,24.38121,0.00101,24.29991,0.00119,0.75000,1.53000,50.00000,0.11382,-0.56274,1.65908,1.62527,1.44219,1.57925
2440.12000,30.45612,27.66003,27.56406,30.44013,30.60103,27.70169,25.46270,25.91907,27.93805,26.37661,26.34692,26.35060,-0.23732,0.22855,10.32952,7.57690,21.43457,2.21057,1.85281,1.90815,1.84069,1.88736,2.05434,1.87146,0.06746,-0.03454,0.18288,2.70626,0.00750,-0.00247,-0.01084,-0.00389,24.39232,0.00085,24.31009,0.00119,0.75000,1.53000,50.00000,0.11382,-0.56273,1.65908,1.62527,1.44219,1.57925
2440.12667,30.46034,27.58765,27.59680,30.46324,30.61849,27.69253,25.47500,25.90730,27.92471,26.37649,26.34739,26.34803,-0.23764,0.23601,9.87913,7.97095,21.44130,2.20834,1.85281,1.90842,1.84069,1.88708,2.05351,1.87119,0.06774,-0.03427,0.18233,2.70530,0.00797,-0.00251,-0.01084,-0.00417,24.69867,0.00197,24.52893,0.00054,0.75000,1.53000,50.00000,0.11382,-0.56272,1.65908,1.62527,1.43643,1.57294
2440.13333,30.46242,27.67966,27.56515,30.43540,30.61414,27.68277,25.46271,25.91121,27.88961,26.36309,26.32275,26.33416,-0.23764,0.23352,9.42874,8.36851,21.43681,2.22339,1.85254,1.90870,1.84041,1.88736,2.05517,1.87119,0.06829,-0.03482,0.18398,2.70766,0.00658,-0.00239,-0.01038,-0.00381,24.36270,0.00101,24.27123,0.00127,0.75000,1.53000,50.00000,0.11381,-0.56272,1.65908,1.62527,1.43644,1.57294
2440.14000,30.47176,27.66283,27.59400,30.43151,30.60528,27.68974,25.45839,25.92690,27.93560,26.37722,26.33893,26.34766,-0.23828,0.22855,8.98891,8.77311,21.44130,2.20694,1.85254,1.90842,1.83958,1.88653,2.05476,1.87091,0.06884,-0.03399,0.18385,2.70594,0.00750,-0.00243,-0.01177,-0.00389,24.37010,0.00097,24.29852,0.00127,0.75000,1.53000,50.00000,0.11381,-0.56272,1.65908,1.62527,1.43644,1.57293
2440.14667,30.50378,27.66720,27.59302,30.43516,30.60287,27.71438,25.45852,25.91737,27.93082,26.35831,26.34641,26.35798,-0.23796,0.23352,8.55611,9.17419,21.43681,2.21587,1.85254,1.90787,1.83958,1.88708,2.05517,1.87146,0.06829,-0.03454,0.18371,2.70658,0.00797,-0.00235,-0.01084,-0.00381,23.87493,0.24893,23.80254,0.28019,0.75000,1.53000,50.00000,0.11381,-0.56271,1.65908,1.62527,1.44236,1.57957
2440.15333,30.42091,27.70703,27.56224,30.43054,30.60638,27.70327,25.45556,25.91503,27.94134,26.38767,26.33439,26.35183,-0.23828,0.23104,8.14794,9.59286,21.43681,2.21141,1.85171,1.90759,1.83958,1.88625,2.05434,1.87063,0.06801,-0.03454,0.18371,2.70646,0.00704,-0.00247,-0.01084,-0.00385,24.39047,0.00105,24.30685,0.00127,0.75000,1.53000,50.00000,0.11381,-0.56271,1.65908,1.62527,1.44235,1.57958
2440.16000,30.45914,27.66037,27.57482,30.43771,30.60444,27.71099,25.46344,25.91896,27.89389,26.37268,26.35647,26.33095,-0.23828,0.23601,7.71515,10.01154,21.44130,2.20778,1.85198,1.90759,1.83931,1.88542,2.05641,1.87174,0.06829,-0.03344,0.18467,2.70594,0.00704,-0.00251,-0.01177,-0.00381,24.38445,0.00097,24.29528,0.00119,0.75000,1.53000,50.00000,0.11381,-0.56271,1.65908,1.62527,1.44237,1.57957
2440.16667,30.44615,27.65475,27.56589,30.43516,30.61377,27.69704,25.44844,25.93726,27.92520,26.36530,26.34962,26.34532,-0.23764,0.23601,7.31050,10.43021,21.43457,2.22367,1.85171,1.90759,1.83903,1.88598,2.05641,1.87119,0.06856,-0.03427,0.18523,2.70754,0.00750,-0.00247,-0.01084,-0.00401,24.36501,0.00109,24.28279,0.00111,0.75000,1.53000,50.00000,0.11381,-0.56270,1.65908,1.62527,1.44237,1.57956
2440.17333,30.43403,27.66478,27.57358,30.44257,30.58236,27.70364,25.47955,25.91479,27.93805,26.38091,26.33746,26.35307,-0.23828,0.23104,6.91993,10.84889,21.43906,2.20722,1.85088,1.90704,1.83903,1.88542,2.05641,1.87091,0.06801,-0.03454,0.18550,2.70594,0.00704,-0.00239,-0.01084,-0.00381,24.38121,0.00097,24.29852,0.00103,0.75000,1.53000,50.00000,0.11381,-0.56270,1.65908,1.62527,1.44237,1.57955
2440.18000,30.44146,27.62600,27.56834,30.41548,30.61123,27.70071,25.49220,25.91442,27.91627,26.37784,26.33168,26.34471,-0.23860,0.23352,6.54343,11.30978,21.43681,2.21698,1.85088,1.90649,1.83848,1.88515,2.05600,1.87119,0.06801,-0.03427,0.18481,2.70714,0.00797,-0.00251,-0.00946,-0.00385,24.56447,0.00165,24.44149,0.00070,0.75000,1.53000,50.00000,0.11380,-0.56270,1.65908,1.62527,1.43641,1.57307
2440.18667,30.44531,27.66572,27.55844,30.45218,30.61183,27.70755,25.45852,25.90053,27.90748,26.37674,26.37771,26.32727,-0.23828,0.23352,6.16693,11.70734,21.43681,2.21391,1.85005,1.90566,1.83820,1.88598,2.05600,1.87063,0.06746,-0.03592,0.18537,2.70634,0.00797,-0.00243,-0.01131,-0.00389,24.40250,0.00121,24.31842,0.00111,0.75000,1.53000,50.00000,0.11380,-0.56270,1.65908,1.62527,1.43641,1.57307
